step,epoch,train/loss_step,val/loss_best,val/loss,train/loss_epoch
109049,36,0.411392599,,,
109099,36,0.42042166,,,
109149,36,0.419609666,,,
109199,36,0.346762002,,,
109249,36,0.3301135,,,
109299,36,0.568289757,,,
109349,36,0.371382117,,,
109399,36,0.395458102,,,
109449,36,0.605867982,,,
109499,36,0.452183604,,,
109549,36,0.438600719,,,
109599,36,0.407598734,,,
109649,36,0.451771855,,,
109699,36,0.394206882,,,
109749,36,0.320544451,,,
109799,36,0.49002105,,,
109849,36,0.355797887,,,
109899,36,0.391172081,,,
109949,36,0.399750024,,,
109999,36,0.444764972,,,
110049,36,0.474933505,,,
110099,36,0.380924582,,,
110149,36,0.405649483,,,
110199,36,0.468376756,,,
110249,36,0.469009548,,,
110299,36,0.453429282,,,
110349,36,0.372058421,,,
110399,36,0.452899277,,,
110449,36,0.374499619,,,
110499,36,0.437912136,,,
110549,36,0.334163904,,,
110599,36,0.40269956,,,
110629,36,,0.418322086,0.418322086,
110629,36,,,,0.419835538
110649,37,0.497293532,,,
110699,37,0.456853777,,,
110749,37,0.454731643,,,
110799,37,0.418692708,,,
110849,37,0.379934698,,,
110899,37,0.396033943,,,
110949,37,0.451880813,,,
110999,37,0.369157314,,,
111049,37,0.432039231,,,
111099,37,0.41749987,,,
111149,37,0.526273727,,,
111199,37,0.407614648,,,
111249,37,0.324409783,,,
111299,37,0.469068676,,,
111349,37,0.314183265,,,
111399,37,0.439388365,,,
111449,37,0.364023089,,,
111499,37,0.264147699,,,
111549,37,0.372816414,,,
111599,37,0.301297396,,,
111649,37,0.349735439,,,
111699,37,0.372986555,,,
111749,37,0.377681136,,,
111799,37,0.394721329,,,
111849,37,0.335952252,,,
111899,37,0.395302981,,,
111949,37,0.435116649,,,
111999,37,0.477503717,,,
112049,37,0.387432694,,,
112099,37,0.438292593,,,
112149,37,0.48181504,,,
112199,37,0.445969105,,,
112249,37,0.310678571,,,
112299,37,0.391245902,,,
112349,37,0.463721901,,,
112399,37,0.474286735,,,
112449,37,0.320395172,,,
112499,37,0.371605515,,,
112549,37,0.379080236,,,
112599,37,0.245929718,,,
112649,37,0.39324832,,,
112699,37,0.347577751,,,
112749,37,0.508082092,,,
112799,37,0.443821192,,,
112849,37,0.34833619,,,
112899,37,0.363850802,,,
112949,37,0.40290007,,,
112999,37,0.325544983,,,
113049,37,0.262088358,,,
113099,37,0.364132941,,,
113149,37,0.332591921,,,
113199,37,0.40737471,,,
113249,37,0.269461662,,,
113299,37,0.439669251,,,
113349,37,0.493471801,,,
113399,37,0.381477892,,,
113449,37,0.412596554,,,
113499,37,0.463629246,,,
113549,37,0.460209608,,,
113599,37,0.484966338,,,
113619,37,,0.418322086,0.422324628,
113619,37,,,,0.420034766
113649,38,0.437366813,,,
113699,38,0.473948181,,,
113749,38,0.361068428,,,
113799,38,0.44355309,,,
113849,38,0.424801946,,,
113899,38,0.538052678,,,
113949,38,0.345060676,,,
113999,38,0.392495662,,,
114049,38,0.401305974,,,
114099,38,0.475261152,,,
114149,38,0.472377598,,,
114199,38,0.50399375,,,
114249,38,0.392848492,,,
114299,38,0.399993032,,,
114349,38,0.517693996,,,
114399,38,0.394118786,,,
114449,38,0.386698782,,,
114499,38,0.386633158,,,
114549,38,0.547857881,,,
114599,38,0.504165828,,,
114649,38,0.444396913,,,
114699,38,0.444436759,,,
114749,38,0.478732288,,,
114799,38,0.406075537,,,
114849,38,0.400566548,,,
114899,38,0.412241101,,,
114949,38,0.494714558,,,
114999,38,0.375592172,,,
115049,38,0.377711445,,,
115099,38,0.30589819,,,
115149,38,0.422344804,,,
115199,38,0.337440997,,,
115249,38,0.422282457,,,
115299,38,0.299294233,,,
115349,38,0.354733974,,,
115399,38,0.391061693,,,
115449,38,0.466614246,,,
115499,38,0.485195011,,,
115549,38,0.428310066,,,
115599,38,0.438962698,,,
115649,38,0.390430182,,,
115699,38,0.385826677,,,
115749,38,0.560396731,,,
115799,38,0.495548129,,,
115849,38,0.472830415,,,
115899,38,0.431856096,,,
115949,38,0.45858711,,,
115999,38,0.273002326,,,
116049,38,0.3694098,,,
116099,38,0.435821056,,,
116149,38,0.436710715,,,
116199,38,0.347929925,,,
116249,38,0.335138768,,,
116299,38,0.426099807,,,
116349,38,0.4160254,,,
116399,38,0.410942435,,,
116449,38,0.456460953,,,
116499,38,0.355180323,,,
116549,38,0.400949955,,,
116599,38,0.415758789,,,
116609,38,,0.415182054,0.415182054,
116609,38,,,,0.417242289
116649,39,0.386277229,,,
116699,39,0.374634266,,,
116749,39,0.336500198,,,
116799,39,0.384533942,,,
116849,39,0.511737645,,,
116899,39,0.324111342,,,
116949,39,0.415107995,,,
116999,39,0.458056927,,,
117049,39,0.407084465,,,
117099,39,0.474439085,,,
117149,39,0.261367649,,,
117199,39,0.44924134,,,
117249,39,0.446532011,,,
117299,39,0.364029288,,,
117349,39,0.419627488,,,
117399,39,0.406395376,,,
117449,39,0.443916231,,,
117499,39,0.385838449,,,
117549,39,0.339796364,,,
117599,39,0.357092798,,,
117649,39,0.412267208,,,
117699,39,0.252590239,,,
117749,39,0.521174312,,,
117799,39,0.431905359,,,
117849,39,0.407596022,,,
117899,39,0.427419245,,,
117949,39,0.329316795,,,
117999,39,0.367589414,,,
118049,39,0.351014525,,,
118099,39,0.404466152,,,
118149,39,0.456599355,,,
118199,39,0.385534197,,,
118249,39,0.401774466,,,
118299,39,0.437916666,,,
118349,39,0.49576062,,,
118399,39,0.325562179,,,
118449,39,0.327588469,,,
118499,39,0.424206555,,,
118549,39,0.345351696,,,
118599,39,0.437479496,,,
118649,39,0.438905507,,,
118699,39,0.410817832,,,
118749,39,0.459390163,,,
118799,39,0.350354314,,,
118849,39,0.440655172,,,
118899,39,0.445211589,,,
118949,39,0.401124418,,,
118999,39,0.474612057,,,
119049,39,0.340383053,,,
119099,39,0.444273829,,,
119149,39,0.396266282,,,
119199,39,0.411860555,,,
119249,39,0.35857141,,,
119299,39,0.348678797,,,
119349,39,0.57544899,,,
119399,39,0.319850206,,,
119449,39,0.413744807,,,
119499,39,0.408596516,,,
119549,39,0.345091581,,,
119599,39,0.386346489,,,
119599,39,,0.415182054,0.417536557,
119599,39,,,,0.417532563
119649,40,0.426488578,,,
119699,40,0.358919859,,,
119749,40,0.386450499,,,
119799,40,0.473495394,,,
119849,40,0.373210728,,,
119899,40,0.390170664,,,
119949,40,0.332050592,,,
119999,40,0.365291536,,,
120049,40,0.362190723,,,
120099,40,0.377536774,,,
120149,40,0.441240698,,,
120199,40,0.403327763,,,
120249,40,0.400377095,,,
120299,40,0.402841687,,,
120349,40,0.466961801,,,
120399,40,0.452385664,,,
120449,40,0.516985238,,,
120499,40,0.440820605,,,
120549,40,0.433543354,,,
120599,40,0.345264256,,,
120649,40,0.458245695,,,
120699,40,0.474903464,,,
120749,40,0.342974752,,,
120799,40,0.371628881,,,
120849,40,0.525619507,,,
120899,40,0.33384186,,,
120949,40,0.387920111,,,
120999,40,0.45294404,,,
121049,40,0.397437185,,,
121099,40,0.393099159,,,
121149,40,0.348689735,,,
121199,40,0.391188264,,,
121249,40,0.432523012,,,
121299,40,0.479209512,,,
121349,40,0.388722956,,,
121399,40,0.334028482,,,
121449,40,0.271612436,,,
121499,40,0.438242942,,,
121549,40,0.399558306,,,
121599,40,0.476566017,,,
121649,40,0.497560978,,,
121699,40,0.325260162,,,
121749,40,0.443237901,,,
121799,40,0.305155873,,,
121849,40,0.473289013,,,
121899,40,0.461346447,,,
121949,40,0.389760822,,,
121999,40,0.28227216,,,
122049,40,0.555877507,,,
122099,40,0.361602724,,,
122149,40,0.533174515,,,
122199,40,0.377639353,,,
122249,40,0.38965252,,,
122299,40,0.377548933,,,
122349,40,0.569152474,,,
122399,40,0.469788313,,,
122449,40,0.259922832,,,
122499,40,0.349986017,,,
122549,40,0.428274453,,,
122589,40,,0.415182054,0.420125276,
122589,40,,,,0.416641563
122599,41,0.455125868,,,
122649,41,0.324116051,,,
122699,41,0.325872242,,,
122749,41,0.373864293,,,
122799,41,0.374925584,,,
122849,41,0.43572998,,,
122899,41,0.390743822,,,
122949,41,0.489065826,,,
122999,41,0.44654727,,,
123049,41,0.368384361,,,
123099,41,0.329935521,,,
123149,41,0.309797049,,,
123199,41,0.444658846,,,
123249,41,0.463729471,,,
123299,41,0.455817312,,,
123349,41,0.425681651,,,
123399,41,0.362552881,,,
123449,41,0.537235141,,,
123499,41,0.44118163,,,
123549,41,0.488122582,,,
123599,41,0.453697532,,,
123649,41,0.370714664,,,
123699,41,0.27819851,,,
123749,41,0.329430819,,,
123799,41,0.414969653,,,
123849,41,0.378891945,,,
123899,41,0.329039991,,,
123949,41,0.566049516,,,
123999,41,0.471550107,,,
124049,41,0.407093465,,,
124099,41,0.400747269,,,
124149,41,0.501031697,,,
124199,41,0.494793952,,,
124249,41,0.390964061,,,
124299,41,0.404700756,,,
124349,41,0.435051918,,,
124399,41,0.427260876,,,
124449,41,0.36142543,,,
124499,41,0.349186987,,,
124549,41,0.522352099,,,
124599,41,0.539100885,,,
124649,41,0.488039017,,,
124699,41,0.424063325,,,
124749,41,0.425298154,,,
124799,41,0.383636475,,,
124849,41,0.468116671,,,
124899,41,0.372558683,,,
124949,41,0.34261471,,,
124999,41,0.439726055,,,
125049,41,0.395501882,,,
125099,41,0.415151536,,,
125149,41,0.452348292,,,
125199,41,0.436572045,,,
125249,41,0.402769029,,,
125299,41,0.34009698,,,
125349,41,0.452767909,,,
125399,41,0.469178617,,,
125449,41,0.342030585,,,
125499,41,0.256332636,,,
125549,41,0.486828566,,,
125579,41,,0.413803905,0.413803905,
125579,41,,,,0.415321201
125599,42,0.500322759,,,
125649,42,0.376944542,,,
125699,42,0.531697929,,,
125749,42,0.395565897,,,
125799,42,0.496313959,,,
125849,42,0.461070955,,,
125899,42,0.439344287,,,
125949,42,0.654452085,,,
125999,42,0.341253132,,,
126049,42,0.432952642,,,
126099,42,0.325564146,,,
126149,42,0.353218317,,,
126199,42,0.404297948,,,
126249,42,0.320917428,,,
126299,42,0.382691413,,,
126349,42,0.499518812,,,
126399,42,0.435840249,,,
126449,42,0.40886429,,,
126499,42,0.42599085,,,
126549,42,0.342925251,,,
126599,42,0.441768765,,,
126649,42,0.482317567,,,
126699,42,0.475348651,,,
126749,42,0.359164715,,,
126799,42,0.420024574,,,
126849,42,0.423859894,,,
126899,42,0.407412142,,,
126949,42,0.407453954,,,
126999,42,0.31019032,,,
127049,42,0.46712178,,,
127099,42,0.414840996,,,
127149,42,0.413096756,,,
127199,42,0.386127979,,,
127249,42,0.427051634,,,
127299,42,0.513100266,,,
127349,42,0.413664967,,,
127399,42,0.436533988,,,
127449,42,0.370119125,,,
127499,42,0.525794566,,,
127549,42,0.413416803,,,
127599,42,0.391595691,,,
127649,42,0.449211031,,,
127699,42,0.447230995,,,
127749,42,0.485447496,,,
127799,42,0.39609158,,,
127849,42,0.448823273,,,
127899,42,0.302513599,,,
127949,42,0.463471383,,,
127999,42,0.495024145,,,
128049,42,0.436080664,,,
128099,42,0.403694242,,,
128149,42,0.389725924,,,
128199,42,0.377402544,,,
128249,42,0.42805934,,,
128299,42,0.550935805,,,
128349,42,0.369817674,,,
128399,42,0.339057624,,,
128449,42,0.433493584,,,
128499,42,0.3048397,,,
128549,42,0.391683847,,,
128569,42,,0.413803905,0.416104287,
128569,42,,,,0.413986415
128599,43,0.375472069,,,
128649,43,0.543261528,,,
128699,43,0.446471602,,,
128749,43,0.42390883,,,
128799,43,0.40757513,,,
128849,43,0.412359476,,,
128899,43,0.44299826,,,
128949,43,0.428444326,,,
128999,43,0.431813478,,,
129049,43,0.422620803,,,
129099,43,0.421089232,,,
129149,43,0.451698482,,,
129199,43,0.423217237,,,
129249,43,0.461092025,,,
129299,43,0.390967548,,,
129349,43,0.378736526,,,
129399,43,0.541477084,,,
129449,43,0.384999126,,,
129499,43,0.423169017,,,
129549,43,0.418053538,,,
129599,43,0.466675699,,,
129649,43,0.371987849,,,
129699,43,0.450834572,,,
129749,43,0.504250348,,,
129799,43,0.394632995,,,
129849,43,0.380073309,,,
129899,43,0.298589259,,,
129949,43,0.37768513,,,
129999,43,0.43612653,,,
130049,43,0.424094558,,,
130099,43,0.437392026,,,
130149,43,0.447265297,,,
130199,43,0.522614658,,,
130249,43,0.468298554,,,
130299,43,0.584076941,,,
130349,43,0.468015581,,,
130399,43,0.411735326,,,
130449,43,0.42976892,,,
130499,43,0.372567356,,,
130549,43,0.379342198,,,
130599,43,0.387355566,,,
130649,43,0.457737446,,,
130699,43,0.461609274,,,
130749,43,0.383256048,,,
130799,43,0.487248689,,,
130849,43,0.377264202,,,
130899,43,0.35284552,,,
130949,43,0.426946461,,,
130999,43,0.42132777,,,
131049,43,0.357842386,,,
131099,43,0.489389688,,,
131149,43,0.343969166,,,
131199,43,0.46526885,,,
131249,43,0.487766862,,,
131299,43,0.387632012,,,
131349,43,0.381429791,,,
131399,43,0.456380308,,,
131449,43,0.432705879,,,
131499,43,0.439549208,,,
131549,43,0.434298307,,,
131559,43,,0.411285162,0.411285162,
131559,43,,,,0.413849294
131599,44,0.410396397,,,
131649,44,0.397690922,,,
131699,44,0.382634729,,,
131749,44,0.334649622,,,
131799,44,0.391722351,,,
131849,44,0.437014908,,,
131899,44,0.395720482,,,
131949,44,0.36667043,,,
131999,44,0.398542166,,,
132049,44,0.383747846,,,
132099,44,0.469325036,,,
132149,44,0.245608658,,,
132199,44,0.392787457,,,
132249,44,0.413866758,,,
132299,44,0.301044613,,,
132349,44,0.392749101,,,
132399,44,0.392515481,,,
132449,44,0.409107596,,,
132499,44,0.397662818,,,
132549,44,0.305622697,,,
132599,44,0.47469607,,,
132649,44,0.306060255,,,
132699,44,0.452048719,,,
132749,44,0.442937195,,,
132799,44,0.416670799,,,
132849,44,0.32282728,,,
132899,44,0.244504914,,,
132949,44,0.251318842,,,
132999,44,0.346245617,,,
133049,44,0.302329242,,,
133099,44,0.442564726,,,
133149,44,0.446905315,,,
133199,44,0.459438443,,,
133249,44,0.402885079,,,
133299,44,0.520342171,,,
133349,44,0.41724813,,,
133399,44,0.381951302,,,
133449,44,0.320851028,,,
133499,44,0.466502756,,,
133549,44,0.3881239,,,
133599,44,0.446549207,,,
133649,44,0.323075324,,,
133699,44,0.376755804,,,
133749,44,0.498405039,,,
133799,44,0.423454344,,,
133849,44,0.485598743,,,
133899,44,0.443933487,,,
133949,44,0.42885983,,,
133999,44,0.408568352,,,
134049,44,0.489163667,,,
134099,44,0.23934719,,,
134149,44,0.498307168,,,
134199,44,0.372122824,,,
134249,44,0.414673716,,,
134299,44,0.327592373,,,
134349,44,0.427922428,,,
134399,44,0.329495102,,,
134449,44,0.369429886,,,
134499,44,0.333654433,,,
134549,44,0.340556175,,,
134549,44,,0.408222288,0.408222288,
134549,44,,,,0.413709998
134599,45,0.465753943,,,
134649,45,0.404468179,,,
134699,45,0.372511923,,,
134749,45,0.292306691,,,
134799,45,0.35887298,,,
134849,45,0.363591343,,,
134899,45,0.416442394,,,
134949,45,0.348599821,,,
134999,45,0.456242204,,,
135049,45,0.399058521,,,
135099,45,0.424489558,,,
135149,45,0.332080811,,,
135199,45,0.424920499,,,
135249,45,0.404892772,,,
135299,45,0.253165781,,,
135349,45,0.416712224,,,
135399,45,0.414581865,,,
135449,45,0.264324397,,,
135499,45,0.409504235,,,
135549,45,0.397636145,,,
135599,45,0.392154872,,,
135649,45,0.482844472,,,
135699,45,0.329236925,,,
135749,45,0.378825009,,,
135799,45,0.388712853,,,
135849,45,0.546200991,,,
135899,45,0.423476905,,,
135949,45,0.397987574,,,
135999,45,0.344968915,,,
136049,45,0.488496006,,,
136099,45,0.436135381,,,
136149,45,0.382066011,,,
136199,45,0.457101136,,,
136249,45,0.494386077,,,
136299,45,0.383270085,,,
136349,45,0.384616375,,,
136399,45,0.490567803,,,
136449,45,0.431808263,,,
136499,45,0.366379589,,,
136549,45,0.396721661,,,
136599,45,0.458202809,,,
136649,45,0.391575813,,,
136699,45,0.380186856,,,
136749,45,0.49872613,,,
136799,45,0.443425626,,,
136849,45,0.439743757,,,
136899,45,0.444189668,,,
136949,45,0.51700443,,,
136999,45,0.398861796,,,
137049,45,0.371082306,,,
137099,45,0.374223799,,,
137149,45,0.391979635,,,
137199,45,0.278870761,,,
137249,45,0.513287604,,,
137299,45,0.435559362,,,
137349,45,0.448330939,,,
137399,45,0.507865191,,,
137449,45,0.328893125,,,
137499,45,0.477067709,,,
137539,45,,0.408222288,0.413614511,
137539,45,,,,0.414350122
137549,46,0.451706767,,,
137599,46,0.463924557,,,
137649,46,0.407137752,,,
137699,46,0.4535532,,,
137749,46,0.518606603,,,
137799,46,0.480903089,,,
137849,46,0.396920472,,,
137899,46,0.402324498,,,
137949,46,0.469244391,,,
137999,46,0.415348947,,,
138049,46,0.373228341,,,
138099,46,0.478605092,,,
138149,46,0.428939104,,,
138199,46,0.344838232,,,
138249,46,0.421897948,,,
138299,46,0.510561407,,,
138349,46,0.49672097,,,
138399,46,0.391835749,,,
138449,46,0.25343129,,,
138499,46,0.388590217,,,
138549,46,0.409851253,,,
138599,46,0.42768389,,,
138649,46,0.492031157,,,
138699,46,0.388213277,,,
138749,46,0.455551803,,,
138799,46,0.355124295,,,
138849,46,0.500220954,,,
138899,46,0.396074682,,,
138949,46,0.254422754,,,
138999,46,0.396047056,,,
139049,46,0.446771502,,,
139099,46,0.483789384,,,
139149,46,0.448721647,,,
139199,46,0.403363734,,,
139249,46,0.45020932,,,
139299,46,0.473222315,,,
139349,46,0.430473626,,,
139399,46,0.512585044,,,
139449,46,0.436842084,,,
139499,46,0.490237594,,,
139549,46,0.43101126,,,
139599,46,0.491252214,,,
139649,46,0.424476534,,,
139699,46,0.391343713,,,
139749,46,0.340067685,,,
139799,46,0.374669254,,,
139849,46,0.381349772,,,
139899,46,0.391106665,,,
139949,46,0.432412684,,,
139999,46,0.385091484,,,
140049,46,0.454884052,,,
140099,46,0.471826136,,,
140149,46,0.483164579,,,
140199,46,0.5161376,,,
140249,46,0.415307701,,,
140299,46,0.377262145,,,
140349,46,0.412836373,,,
140399,46,0.564602852,,,
140449,46,0.423234016,,,
140499,46,0.435412824,,,
140529,46,,0.408222288,0.41157493,
140529,46,,,,0.412885487
140549,47,0.426731586,,,
140599,47,0.435700119,,,
140649,47,0.373350561,,,
140699,47,0.391816139,,,
140749,47,0.355188578,,,
140799,47,0.325902462,,,
140849,47,0.441713244,,,
140899,47,0.412242591,,,
140949,47,0.376319826,,,
140999,47,0.330569267,,,
141049,47,0.459993243,,,
141099,47,0.336406052,,,
141149,47,0.449807584,,,
141199,47,0.47303009,,,
141249,47,0.412498772,,,
141299,47,0.460372359,,,
141349,47,0.532040536,,,
141399,47,0.543653131,,,
141449,47,0.430584878,,,
141499,47,0.463470697,,,
141549,47,0.375614971,,,
141599,47,0.301243514,,,
141649,47,0.406089216,,,
141699,47,0.458767235,,,
141749,47,0.460599869,,,
141799,47,0.428023458,,,
141849,47,0.486803114,,,
141899,47,0.408281505,,,
141949,47,0.314112782,,,
141999,47,0.416888058,,,
142049,47,0.356274515,,,
142099,47,0.452441692,,,
142149,47,0.277429074,,,
142199,47,0.381418347,,,
142249,47,0.369056791,,,
142299,47,0.385692716,,,
142349,47,0.415642112,,,
142399,47,0.439171195,,,
142449,47,0.655171454,,,
142499,47,0.454039514,,,
142549,47,0.407420486,,,
142599,47,0.438570052,,,
142649,47,0.446848243,,,
142699,47,0.499267608,,,
142749,47,0.407067925,,,
142799,47,0.427738965,,,
142849,47,0.329855859,,,
142899,47,0.414244711,,,
142949,47,0.394361794,,,
142999,47,0.419289827,,,
143049,47,0.398462057,,,
143099,47,0.436337024,,,
143149,47,0.34634012,,,
143199,47,0.517919779,,,
143249,47,0.323408425,,,
143299,47,0.446233034,,,
143349,47,0.422020525,,,
143399,47,0.369211972,,,
143449,47,0.462942094,,,
143499,47,0.429150045,,,
143519,47,,0.408222288,0.413551599,
143519,47,,,,0.411513627
143549,48,0.312923193,,,
143599,48,0.406183839,,,
143649,48,0.305099517,,,
143699,48,0.372592568,,,
143749,48,0.496791929,,,
143799,48,0.472339898,,,
143849,48,0.378638119,,,
143899,48,0.438924879,,,
143949,48,0.34169057,,,
143999,48,0.356972665,,,
144049,48,0.451626062,,,
144099,48,0.515207171,,,
144149,48,0.424922347,,,
144199,48,0.354346126,,,
144249,48,0.562302411,,,
144299,48,0.340465128,,,
144349,48,0.370370388,,,
144399,48,0.466473043,,,
144449,48,0.329509676,,,
144499,48,0.442762315,,,
144549,48,0.36178571,,,
144599,48,0.355418444,,,
144649,48,0.38300705,,,
144699,48,0.465328604,,,
144749,48,0.363844365,,,
144799,48,0.457193792,,,
144849,48,0.449297816,,,
144899,48,0.453534126,,,
144949,48,0.431591868,,,
144999,48,0.334938288,,,
145049,48,0.394770622,,,
145099,48,0.504249871,,,
145149,48,0.415065825,,,
145199,48,0.45066455,,,
145249,48,0.421812892,,,
145299,48,0.368968129,,,
145349,48,0.346411318,,,
145399,48,0.368435025,,,
145449,48,0.492296457,,,
145499,48,0.45957461,,,
145549,48,0.349229008,,,
145599,48,0.403265655,,,
145649,48,0.452769458,,,
145699,48,0.428105116,,,
145749,48,0.413319439,,,
145799,48,0.387505144,,,
145849,48,0.445515454,,,
145899,48,0.291012824,,,
145949,48,0.331637114,,,
145999,48,0.36862126,,,
146049,48,0.320949972,,,
146099,48,0.378627896,,,
146149,48,0.404459834,,,
146199,48,0.296371192,,,
146249,48,0.42906332,,,
146299,48,0.391168833,,,
146349,48,0.324367166,,,
146399,48,0.416289389,,,
146449,48,0.423426539,,,
146499,48,0.508671761,,,
146509,48,,0.408222288,0.409927487,
146509,48,,,,0.41007787
146549,49,0.476375312,,,
146599,49,0.398286611,,,
146649,49,0.459538281,,,
146699,49,0.315017223,,,
146749,49,0.451002121,,,
146799,49,0.447226465,,,
146849,49,0.500298798,,,
146899,49,0.439812362,,,
146949,49,0.476285785,,,
146999,49,0.437471122,,,
147049,49,0.439391911,,,
147099,49,0.488548547,,,
147149,49,0.534063816,,,
147199,49,0.444860578,,,
147249,49,0.468417645,,,
147299,49,0.393009901,,,
147349,49,0.38432622,,,
147399,49,0.460373998,,,
147449,49,0.392886579,,,
147499,49,0.346354067,,,
147549,49,0.469110638,,,
147599,49,0.519106805,,,
147649,49,0.404081881,,,
147699,49,0.499135166,,,
147749,49,0.385579437,,,
147799,49,0.327204317,,,
147849,49,0.459798992,,,
147899,49,0.461588383,,,
147949,49,0.497817993,,,
147999,49,0.521858215,,,
148049,49,0.400949955,,,
148099,49,0.563215494,,,
148149,49,0.393602997,,,
148199,49,0.439409047,,,
148249,49,0.419505537,,,
148299,49,0.403699726,,,
148349,49,0.401890129,,,
148399,49,0.515023351,,,
148449,49,0.508306623,,,
148499,49,0.424385488,,,
148549,49,0.480607867,,,
148599,49,0.508085787,,,
148649,49,0.474726349,,,
148699,49,0.419170082,,,
148749,49,0.488733053,,,
148799,49,0.42634207,,,
148849,49,0.451288164,,,
148899,49,0.310510963,,,
148949,49,0.448015869,,,
148999,49,0.45562771,,,
149049,49,0.433777273,,,
149099,49,0.455251545,,,
149149,49,0.388054967,,,
149199,49,0.371715724,,,
149249,49,0.352921903,,,
149299,49,0.385442346,,,
149349,49,0.441871732,,,
149399,49,0.435427964,,,
149449,49,0.473006845,,,
149499,49,0.385498911,,,
149499,49,,0.408222288,0.409428895,
149499,49,,,,0.409436375
149549,50,0.459332705,,,
149599,50,0.390419632,,,
149649,50,0.41758436,,,
149699,50,0.549065351,,,
149749,50,0.359196126,,,
149799,50,0.297663391,,,
149849,50,0.40525198,,,
149899,50,0.381764978,,,
149949,50,0.518819928,,,
149999,50,0.385750234,,,
150049,50,0.290436655,,,
150099,50,0.385953426,,,
150149,50,0.410062283,,,
150199,50,0.29134649,,,
150249,50,0.430712074,,,
150299,50,0.386079788,,,
150349,50,0.510846078,,,
150399,50,0.41643694,,,
150449,50,0.361523867,,,
150499,50,0.51724422,,,
150549,50,0.421024233,,,
150599,50,0.538534284,,,
150649,50,0.488973737,,,
150699,50,0.560787439,,,
150749,50,0.334254801,,,
150799,50,0.424468458,,,
150849,50,0.364000976,,,
150899,50,0.378771514,,,
150949,50,0.504123688,,,
150999,50,0.309215963,,,
151049,50,0.342494696,,,
151099,50,0.429918617,,,
151149,50,0.481445849,,,
151199,50,0.434402347,,,
151249,50,0.455244571,,,
151299,50,0.427493274,,,
151349,50,0.416732401,,,
151399,50,0.436160117,,,
151449,50,0.51760608,,,
151499,50,0.302584529,,,
151549,50,0.311075896,,,
151599,50,0.382297099,,,
151649,50,0.45519647,,,
151699,50,0.39048779,,,
151749,50,0.419900358,,,
151799,50,0.41802305,,,
151849,50,0.480173051,,,
151899,50,0.443254054,,,
151949,50,0.447951555,,,
151999,50,0.260841906,,,
152049,50,0.41497016,,,
152099,50,0.393665373,,,
152149,50,0.390219629,,,
152199,50,0.398273289,,,
152249,50,0.40516597,,,
152299,50,0.401569307,,,
152349,50,0.355411351,,,
152399,50,0.446055979,,,
152449,50,0.43000567,,,
152489,50,,0.407282412,0.407282412,
152489,50,,,,0.409406364
152499,51,0.371864498,,,
152549,51,0.397551596,,,
152599,51,0.48831594,,,
152649,51,0.391721129,,,
152699,51,0.248758331,,,
152749,51,0.378829896,,,
152799,51,0.379179984,,,
152849,51,0.458620071,,,
152899,51,0.343874067,,,
152949,51,0.438205808,,,
152999,51,0.316024721,,,
153049,51,0.422362536,,,
153099,51,0.372272551,,,
153149,51,0.409181863,,,
153199,51,0.332327574,,,
153249,51,0.46830979,,,
153299,51,0.440843791,,,
153349,51,0.357422441,,,
153399,51,0.636281848,,,
153449,51,0.327376068,,,
153499,51,0.37815845,,,
153549,51,0.437235057,,,
153599,51,0.407209724,,,
153649,51,0.498511523,,,
153699,51,0.476245999,,,
153749,51,0.444226205,,,
153799,51,0.268130541,,,
153849,51,0.443352818,,,
153899,51,0.418217242,,,
153949,51,0.414548427,,,
153999,51,0.516650975,,,
154049,51,0.535049617,,,
154099,51,0.409287184,,,
154149,51,0.35382843,,,
154199,51,0.346541315,,,
154249,51,0.477505982,,,
154299,51,0.406441778,,,
154349,51,0.276399612,,,
154399,51,0.454417765,,,
154449,51,0.423707783,,,
154499,51,0.294800431,,,
154549,51,0.466242194,,,
154599,51,0.465577126,,,
154649,51,0.345959693,,,
154699,51,0.383247972,,,
154749,51,0.334203392,,,
154799,51,0.61591202,,,
154849,51,0.447934926,,,
154899,51,0.412932515,,,
154949,51,0.428607285,,,
154999,51,0.246938407,,,
155049,51,0.478749871,,,
155099,51,0.443455935,,,
155149,51,0.444271415,,,
155199,51,0.422877252,,,
155249,51,0.344747871,,,
155299,51,0.381109208,,,
155349,51,0.412285179,,,
155399,51,0.354664207,,,
155449,51,0.396538138,,,
155479,51,,0.407282412,0.414323986,
155479,51,,,,0.407323897
155499,52,0.412003875,,,
155549,52,0.372272491,,,
155599,52,0.319081217,,,
155649,52,0.386995375,,,
155699,52,0.441399127,,,
155749,52,0.533924818,,,
155799,52,0.411041886,,,
155849,52,0.455256909,,,
155899,52,0.486328006,,,
155949,52,0.349310964,,,
155999,52,0.271877795,,,
156049,52,0.324050665,,,
156099,52,0.42068994,,,
156149,52,0.383769482,,,
156199,52,0.315626889,,,
156249,52,0.456548095,,,
156299,52,0.455554277,,,
156349,52,0.507390499,,,
156399,52,0.426253319,,,
156449,52,0.480073601,,,
156499,52,0.423281193,,,
156549,52,0.448515534,,,
156599,52,0.528492689,,,
156649,52,0.408006549,,,
156699,52,0.396514475,,,
156749,52,0.465456098,,,
156799,52,0.438157737,,,
156849,52,0.436609149,,,
156899,52,0.305348724,,,
156949,52,0.312972307,,,
